videoId,title,description,tags,likeCount,commentCount,viewCount,publishedAt,channelTitle
eO975VSY3_Y,best shoulder exercises | shoulder workout at gym | shoulder workout with dumbbells #shoulder,"Shoulder Workout 🔥 | In Gym Shoulder Workout for GROWTH 
upright row,best shoulder exercises,shoulder workout for mass,muscular endurance,shoulder workout for mass,best shoulder exercises,shoulder workout at gym,shoulder workout with dumbbells,best shoulder workout,what i number 1 shoulder workout,how to work shoulder into your workout routine,how to avoid shoulder pain during workout , rear deltoids,dumbbell shoulder exercises,shoulder press, best rear delt shoulder exercises,the best and worst shoulder exercises (ranked by science),best exercises for front shoulder,do this boulder shoulder workout routine - 8 best exercises,how to strengthen the shoulder muscle the 8 best exercises to strengthen the shoulder muscle,how to build big shoulders exercises for bigger shoulders best 9 shoulder exercises for muscle growth
shoulder exercises in gym
shoulder workout at home
shoulder workout with dumbbells
shoulder workout at home with dumbbells
shoulder workout at gym for beginners
shoulder workout with resistance band
shoulder workout for beginners
shoulder workout jeet selal
shoulder workout for women
shoulder workout with barbell
shoulder workout dumbbells only
shoulder workout tamil
shoulder workout 0.5
shoulder workout 3d
shoulder workout cable
shoulder workout gym
shoulder workout home
shoulder workout video
shoulder workout zumba
shoulder workout beginner
shoulder workout dumbbells
shoulder workout exercises
shoulder workout lateral
shoulder workout malayalam
shoulder workout 10 minutes
shoulder workout 2 dumbbell
shoulder workout 5 exercises
shoulder workout 6 exercises
shoulder workout 7 days
shoulder workout 8 exercises
shoulder workout 90 degree
shoulder workout in gym
shoulder workout kaise kare
shoulder workout no equipment
shoulder workout only dumbbells
shoulder workout pandi sakthi
shoulder workout resistance band
shoulder workout saket gokhale
shoulder workout using dumbbells
shoulder workout yatinder singh
shoulder workout tiff x dan
shoulder workout 4 best exercises
shoulder workout x
shoulder exercise 6
shoulder exercises 3d
shoulder exercises gym
shoulder exercise zumba
shoulder exercises beginner
shoulder exercises dumbbells
shoulder exercises home
shoulder exercises korean
shoulder exercises ladies
shoulder exercises ranked
shoulder exercises saket
shoulder exercises telugu
shoulder exercises calisthenics
shoulder exercises physiotherapy
shoulder exercises variations
shoulder exercises 10 min
shoulder exercises 5 min
shoulder exercises emi wong
shoulder exercises on cables
shoulder exercises mukesh gahlot
shoulder exercises no equipment
shoulder exercises 0 to 100
shoulder exercises using resistance bands
shoulder workout 2024
shoulder workout 4d
shoulder workout 90Â°
shoulder workout plan
shoulder workout rod
shoulder workout set
shoulder workout guruji
shoulder workout ladies
shoulder workout quotes
shoulder workout variations
shoulder workout calisthenics
shoulder workout 5 min
shoulder workout 6 set
shoulder workout 15 min
shoulder workout 7 exercises
shoulder workout 84 leo
shoulder workout emi wong
shoulder workout hany rambod
shoulder workout in home
shoulder workout on machines
shoulder workout 3d animation
shoulder workout jeff nippard
shoulder workout kashish gupta
shoulder workout mukesh gahlot
shoulder workout tharun kumar
shoulder workout by mukesh gahlot
shoulder workout names with pictures
shoulder workout using resistance band
shoulder workout your fitness stories
shoulder workout 7
shoulder exercise 5
shoulder exercises explained
shoulder exercises homework
shoulder exercises list
shoulder exercises mistakes
shoulder exercises at gym
shoulder exercises push up
shoulder workout 90
shoulder workout cbum
shoulder workout saket
shoulder workout yoga
shoulder workout barbell
shoulder workout effective
shoulder workout jeremy
shoulder workout kannada
shoulder workout machine
shoulder workout telugu
shoulder workout zoeunlimited
shoulder workout 4 set
shoulder workout 5 set
shoulder workout 6 min
shoulder workout 7 min
shoulder workout 8 min
shoulder workout 1 dumbbell
shoulder workout 20 min
shoulder workout 3d delts
shoulder workout for girls
shoulder workout guru mann
shoulder workout in tamil
shoulder workout lose fat
shoulder workout nitesh soni
shoulder workout on cables
shoulder workout pain relief
shoulder workout home dumbbells
shoulder workout rajveer fitness
shoulder workout using barbell
shoulder workout vijo fitness
shoulder exercise 7
shoulder exercises 90
shoulder workout desi
shoulder workout girls
shoulder workout hindi
shoulder workout list
shoulder workout name
shoulder workout quick
shoulder workout zeus
shoulder workout equipment
shoulder workout motivation
shoulder exercise 8 gym
shoulder workout 2 weeks","muscular endurance, shoulder workout for mass, best shoulder exercises, shoulder workout, shoulder exercises, fitness tips, rear deltoids, dumbbell shoulder exercises, shoulder press, shoulder workout at home, shoulder workout with dumbbells, shoulder, shoulder exercise, short video, shoulder exercises in gym, shoulder exercises at home, shoulder exercises with dumbbells, shoulder exercises in gym for beginners, shoulder 4 workout at gym, fitness",5358,2,689548,2024-09-27T08:54:27Z,N.S FIT
cnH2PJ7B0LQ,Forearm workout #forearms #veins #gym#fitness,,,74676,315,1011828,2024-03-26T14:36:00Z,The Nitesh Fitness Empire
lf8cleyFDYM,4 Amazing Lat Exercises You’re Missing Out On,"Let's look at four super effective lat exercises that you probably don't know about! These exercises all focus on a deep lat stretch, something new research shows is great for muscle growth. From neutral grip pull-ups that keep the lats stretched to lat-focused cable rows with lengthened partials, this video will show you how to target your lats with some new techniques.","lats, lat, lat exercise, lats exercises, lat exercises, lat workout, lat workouts, lat muscle, back exercise, back exercises, back workout, back workouts, build big lats, how to build big lats, how to get big lats, big lats, bigger lats, get bigger lats, wider lats, latissimus dorsi, exercise for lats, exercises for lats, exercise for big lats, exercises for big lats, best lat exercises, best lat exercise, how to get bigger lats, athleanx, jeff cavaliere, jeff nipard",690554,1495,10292166,2023-12-07T17:08:06Z,Jeff Nippard
mtL1LLCqWk4,Shoulder 28 days challenge #gym #motivation #fitness #viral #youtubeshorts #shoulder #workout,,,5594,2,863374,2024-10-01T14:42:35Z,Pfitness 108
J4XTyCdYfLE,How many ° of rotation ? 😧 #flexibility #mobility #training #workout #gym #exercise #amazing #anime,,"Flexibility, stretching, yoga, health, souplesse, tutorial, etirement, stretches, stretch, mobility, exercise, workout, training, gymnastics, gymnastique, estiramiento, pain, injury, arms, forearms, wrists, legs, neck, chest, back, lower back, calves, hips, thighs, ankles, shoulders, abs, kevin rouland, kxvenro, kivenro, bruce lee, baki pose, yujiro hanma, dislocation, luffy, one piece, anime, manga, gym, amazing, manna, reverse planche, giga chad, tips",620703,3010,30711814,2024-10-15T17:18:58Z,Kivenro
tZTHoJW1kSQ,Best Biceps Workout at Home 💪🔥,,,23464,75,435534,2024-09-25T17:01:53Z,Muscle & Mind
1Q1RoZfvyB8,❌🥵 Strength Not Increasing in Gym. #shorts #gymworkout,What to do if you feel like the strength is not increasing in the gym?,"Muscle growth, fitness shorts, indian fitness, workout tips, gym workout, strength training",21676,65,441743,2023-08-16T05:55:44Z,MIND WITH MUSCLE
KUQMj-SJ5Ls,LEG DAY WORKOUTS 🔥💪||By Prasen #shorts #fitness #workout #legday #legworkout #bodybuilding #gym,LEG DAY WORKOUTS 🔥💪||By Prasen #shorts #fitness #workout #legday #legworkout #bodybuilding #gym,"fitness, exercise, bodybuilding, motivation, leg workout, leg day, leg day workout, gym, gym workout",0,5,653671,2024-08-15T08:30:26Z,Prasen
B5RlZK7GzQI,Do it every single day.. 💪#workout #pushups #challenges #motivationalvideo #calisthenics #gym #share,,,148484,895,3598206,2025-02-25T13:34:27Z,Krish Static
nl-a0cAbQNs,9 Powerfull Dumbbell Shoulder Workout to Transform Upper Body| #workout #shoulderworkout,"Top 9 Dumbbell Shoulder Workout 

Our top nine dumbbell shoulder exercises work each head of the shoulder musculature using various dumbbell movements. When put together, they offer a well-rounded dumbbell shoulder workout. They can be performed at home or in the gym.

Dumbbell Seated Shoulder Press
Dumbbell Lateral Raise
Dumbbell Arnold Press
Dumbbell Front Raise
Dumbbell Bent-Over Rear Delt Fly
Dumbbell Reverse Fly
Dumbbell Single-Arm Overhead Press
Dumbbell Upright Row
Dumbbell Scapular External Rotation

#workout #shoulderworkout  #dumbbellshoulderworkout #bodybuilding","shoulder workout at gym, shoulder workout, shoulder workout at home, shoulder press dumbbell, shoulder pain relief exercises, shoulder workout with dumbbells, shoulder exercises, shoulder press, shoulder exercises in gym, dumbbell shoulder workout, dumbbell shoulder workout at home, dumbbell shoulder workout at gym, dumbbell shoulder workout for women, dumbbell shoulder workout for beginners",4064,1,656816,2025-04-15T13:30:45Z,Aesthetic Motivation
TmHqgvdASWQ,alia bhatt yoga #aliabhatt #yoga #bollywood #fitness #workout #gymworkout #fitnessgirl #gym #fitfam,,"alia bhatt yoga, alia bhatt, yoga, bollywood, student of the year, Katrina kaif workout, deepika padukone workout, rashmika mandanna workout, tamannaah bhatia workout, kirti sanon workout, janhvi kapoor workout",21243,31,1612947,2025-04-09T11:58:32Z,san ju
7ue_Oh0lBh0,Muscles Tier List💪🏽 #bodybuilding #fitness #gym #workout #weightlifting #fitnessshorts,,,220997,1449,5433487,2024-02-05T14:00:04Z,Denali Gordon
qXXVQkpfasQ,"How to Build Your Best Workout Week - 3 Day, 4 Day, 5 Day Split","Three expert trainers share their most effective workout week, based on three days, four days and five days or training. 
Trainers Ross Dickerson, Mike Thurston and Justin St Paul

Thumbnail:  Trainer Toby Richards, photo by Bailey Image. 

#gym #workout #fitness","fitness, gym, workout",18406,228,1090657,2023-04-22T13:00:36Z,Fit Media Channel
lesucskXYpU,4 Exercises For Upper Chest Gains!,,,112546,432,2009121,2025-01-09T19:24:24Z,Josh Bailey
vvAhqQnKtEM,Six pack abs workout #shorts #abs #gym #sixpackabs #short,"Six pack abs workout #shorts #abs #gym #sixpackabs #short #ytshorts 
---
The Best at-Home Ab Workout
The Best Abs Workout
Best Abs Workout At Home
The  Best Abs Exercises Of All Time To Crush Your Core
The  Best Ab Workouts for a Stronger Core
Ab Exercises and Workouts to Build a Chiselled Core 
----
Video tags:
gym workout
fitness
musculation
weight
bodybuilding 
sports
sport
home workout
home exercises
training
abs workout
abs
ab
exercise 
gym
six pack
body kaise banaen
bodybuilder
six pack kaise banaen
six pack workout
body banane ka tarika
gym workout
body kaise banate hain
jim
body kaise banaye
chest workout
jim karne ka tarika
siX pack kaise nikale
six pack kaise banate hain
six pack exercise
workout
body banane wala
body banana
vyayam
six pack banane ka tarika
gim
body exercise
gym eXercise
body banane
jim kaise karte hain
body kaise banti hai
chest workout at home
6 pack workout
kasrat
push up
chest workout at gym
body banane ke tarike
jim kaise karen
gym video
six pack kaise banta hai
home workout
core workout 
stomach workout 
workout for abs 
how to get abs
core workout
full body workout
fitness body
Fitness Body Transformation
workout for beginners at home
Bodyweight workout
Bodyweight Exercises
gym workout
mens fitness
muscles
strength
-----
#exercise #fitness #sports #fitness #viralvideo #bodybuilding #fullbody #training #muscle #absworkout #absexercise #futureworkout","workout, fitness, abs workout, gym, Abs Workout Challenge, Do This Every Day To Get ABS, Workout Challenge To Get ABS, Get 6 Pack Abs, how to lose belly fat, exercise, Six Pack Workout at Home, Six Pack Workout, Six Pack, abs Workout at Home, Six Pack Abs Exercise at Home, Abs Exercise at Home, Six Pack Abs Exercise, shorts, gym workout, bodybuilder, abs, six pack, six pack abs exercises, abs exercises, 3 best abs exercises, 6 pack, core workout, core, future workout, 6 pack abs",22225,92,2485418,2024-10-27T14:01:00Z,Future Workout
